Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,PSH,PSD,PSA,AvgH,AvgD,AvgA,P<2.5,FTR_A,FTR_D,FTR_H
2023-02-12,17:30:00,Standard,Kortrijk,0.0,2.0,0.0,0.0,D,9.0,11.0,1.0,4.0,10.0,20.0,7.0,3.0,0.0,2.0,1.0,0.0,1.63,4.39,4.82,1.64,4.17,4.74,2.27,1.0,0.0,0.0
2023-02-12,15:00:00,Anderlecht,St Truiden,3.0,1.0,0.0,0.0,D,24.0,3.0,9.0,2.0,3.0,11.0,4.0,2.0,1.0,1.0,0.0,0.0,1.81,3.61,4.56,1.86,3.51,4.22,1.75,0.0,0.0,1.0
2023-02-12,12:30:00,Genk,Antwerp,0.0,1.0,0.0,0.0,D,16.0,8.0,3.0,3.0,17.0,14.0,9.0,3.0,2.0,3.0,0.0,0.0,2.03,3.66,3.57,1.99,3.6,3.57,2.05,1.0,0.0,0.0
2023-02-11,17:15:00,Charleroi,Seraing,3.0,0.0,1.0,0.0,H,11.0,2.0,4.0,1.0,8.0,13.0,10.0,2.0,1.0,0.0,0.0,0.0,1.51,4.41,6.71,1.52,4.21,6.16,2.03,0.0,0.0,1.0
2023-02-11,15:00:00,Westerlo,Gent,3.0,3.0,2.0,2.0,D,8.0,16.0,5.0,9.0,7.0,6.0,3.0,6.0,1.0,1.0,0.0,0.0,3.0,3.45,2.44,2.89,3.34,2.41,1.86,0.0,1.0,0.0
2023-02-10,19:45:00,Club Brugge,St. Gilloise,1.0,1.0,1.0,1.0,D,10.0,19.0,4.0,2.0,13.0,10.0,5.0,3.0,1.0,4.0,0.0,0.0,2.63,3.46,2.75,2.54,3.34,2.73,1.94,0.0,1.0,0.0
2023-02-10,19:45:00,Eupen,Mechelen,2.0,1.0,0.0,1.0,A,11.0,14.0,3.0,4.0,16.0,16.0,4.0,2.0,0.0,4.0,0.0,0.0,2.63,3.52,2.71,2.57,3.45,2.62,2.04,0.0,0.0,1.0
2023-02-10,19:00:00,Oud-Heverlee Leuven,Cercle Brugge,0.0,0.0,0.0,0.0,D,7.0,11.0,1.0,5.0,12.0,10.0,6.0,7.0,1.0,0.0,0.0,0.0,2.4,3.46,3.05,2.36,3.42,2.91,2.07,0.0,1.0,0.0
2023-02-05,18:15:00,St. Gilloise,Waregem,4.0,0.0,1.0,0.0,H,14.0,7.0,8.0,1.0,8.0,9.0,2.0,3.0,0.0,1.0,0.0,0.0,1.37,5.23,7.76,1.36,5.03,7.69,2.36,0.0,0.0,1.0
2023-02-05,17:30:00,Gent,Genk,2.0,3.0,1.0,1.0,D,20.0,11.0,6.0,5.0,12.0,12.0,4.0,3.0,1.0,1.0,0.0,0.0,2.39,3.6,2.88,2.33,3.49,2.88,2.02,1.0,0.0,0.0
2023-02-05,15:00:00,Mechelen,Charleroi,2.0,2.0,2.0,0.0,H,10.0,17.0,7.0,8.0,12.0,11.0,4.0,7.0,0.0,3.0,1.0,0.0,2.3,3.62,2.99,2.25,3.52,3.0,2.0,0.0,1.0,0.0
2023-02-05,12:30:00,Antwerp,Club Brugge,0.0,0.0,0.0,0.0,D,7.0,4.0,2.0,1.0,12.0,22.0,2.0,5.0,1.0,5.0,0.0,0.0,2.66,3.28,2.84,2.57,3.32,2.7,1.91,0.0,1.0,0.0
2023-02-04,19:45:00,St Truiden,Kortrijk,1.0,0.0,1.0,0.0,H,7.0,9.0,2.0,4.0,11.0,9.0,2.0,2.0,1.0,3.0,0.0,0.0,1.8,3.75,4.68,1.78,3.65,4.45,1.83,0.0,0.0,1.0
2023-02-04,17:15:00,Eupen,Westerlo,1.0,1.0,0.0,1.0,A,7.0,15.0,3.0,6.0,18.0,7.0,4.0,7.0,1.0,0.0,0.0,0.0,3.16,3.66,2.25,3.05,3.53,2.22,2.07,0.0,1.0,0.0
2023-02-04,17:15:00,Seraing,Oud-Heverlee Leuven,2.0,1.0,1.0,1.0,D,14.0,19.0,4.0,5.0,10.0,10.0,7.0,11.0,1.0,0.0,0.0,0.0,4.32,3.79,1.85,4.07,3.63,1.86,2.01,0.0,0.0,1.0
2023-02-04,15:00:00,Cercle Brugge,Standard,1.0,1.0,0.0,0.0,D,13.0,8.0,3.0,2.0,21.0,14.0,4.0,1.0,3.0,3.0,0.0,0.0,2.14,3.5,3.55,2.12,3.47,3.33,2.0,0.0,1.0,0.0
2023-02-03,19:45:00,Oostende,Anderlecht,0.0,2.0,0.0,1.0,A,11.0,12.0,4.0,3.0,18.0,13.0,3.0,2.0,3.0,1.0,0.0,0.0,3.65,4.0,1.96,3.52,3.75,1.96,2.17,1.0,0.0,0.0
2023-02-01,17:45:00,Eupen,Genk,1.0,1.0,1.0,1.0,D,10.0,14.0,4.0,5.0,15.0,13.0,3.0,7.0,5.0,4.0,0.0,0.0,5.83,4.47,1.56,5.38,4.31,1.55,2.42,0.0,1.0,0.0
2023-01-29,20:00:00,Genk,Seraing,4.0,0.0,2.0,0.0,H,12.0,6.0,9.0,0.0,7.0,15.0,3.0,4.0,0.0,2.0,0.0,0.0,1.21,6.63,12.63,1.21,6.4,12.02,2.71,0.0,0.0,1.0
2023-01-29,17:30:00,Waregem,Club Brugge,1.0,2.0,1.0,2.0,A,11.0,12.0,4.0,2.0,8.0,17.0,4.0,8.0,2.0,4.0,1.0,0.0,4.99,4.37,1.61,4.72,4.11,1.64,2.51,1.0,0.0,0.0
2023-01-29,15:00:00,Cercle Brugge,Gent,3.0,2.0,0.0,0.0,D,10.0,9.0,6.0,5.0,18.0,7.0,4.0,2.0,1.0,1.0,0.0,0.0,3.28,3.39,2.25,3.16,3.33,2.23,1.76,0.0,0.0,1.0
2023-01-29,12:30:00,Anderlecht,Antwerp,0.0,0.0,0.0,0.0,D,7.0,12.0,0.0,4.0,12.0,10.0,6.0,2.0,4.0,3.0,1.0,1.0,2.72,3.62,2.5,2.72,3.41,2.48,1.93,0.0,1.0,0.0
2023-01-28,19:45:00,Charleroi,St. Gilloise,0.0,1.0,0.0,1.0,A,5.0,9.0,1.0,3.0,17.0,8.0,2.0,8.0,3.0,3.0,0.0,0.0,3.64,3.68,2.05,3.47,3.53,2.04,2.02,1.0,0.0,0.0
2023-01-28,17:15:00,Kortrijk,Oostende,2.0,2.0,1.0,1.0,D,14.0,22.0,3.0,7.0,12.0,8.0,2.0,5.0,1.0,0.0,0.0,0.0,2.09,3.86,3.38,2.08,3.66,3.26,2.24,0.0,1.0,0.0
2023-01-28,17:15:00,Oud-Heverlee Leuven,St Truiden,1.0,1.0,0.0,1.0,A,13.0,8.0,5.0,4.0,7.0,18.0,6.0,3.0,0.0,3.0,0.0,0.0,2.34,3.49,3.14,2.31,3.38,2.99,1.9,0.0,1.0,0.0
2023-01-28,15:00:00,Westerlo,Mechelen,2.0,0.0,1.0,0.0,H,26.0,8.0,8.0,2.0,4.0,10.0,11.0,5.0,1.0,3.0,0.0,1.0,2.01,3.72,3.74,1.97,3.63,3.6,2.16,0.0,0.0,1.0
2023-01-27,19:45:00,Standard,Eupen,3.0,1.0,2.0,1.0,H,13.0,8.0,7.0,3.0,15.0,11.0,8.0,2.0,1.0,2.0,0.0,0.0,1.68,3.98,5.2,1.68,3.84,4.87,2.02,0.0,0.0,1.0
2023-01-22,20:00:00,St Truiden,Gent,0.0,3.0,0.0,2.0,A,5.0,13.0,1.0,4.0,12.0,10.0,1.0,5.0,2.0,0.0,1.0,0.0,3.48,3.31,2.19,3.37,3.33,2.14,1.72,1.0,0.0,0.0
2023-01-22,17:30:00,Club Brugge,Charleroi,2.0,2.0,1.0,2.0,A,12.0,9.0,6.0,3.0,7.0,18.0,2.0,3.0,2.0,4.0,0.0,1.0,1.41,4.85,7.35,1.42,4.67,6.86,2.26,0.0,1.0,0.0
2023-01-22,15:00:00,Seraing,Anderlecht,0.0,1.0,0.0,0.0,D,9.0,14.0,4.0,4.0,17.0,11.0,4.0,6.0,3.0,1.0,0.0,0.0,5.86,4.12,1.57,5.5,4.01,1.58,1.93,1.0,0.0,0.0
2023-01-22,12:30:00,Antwerp,Standard,4.0,1.0,3.0,1.0,H,8.0,10.0,6.0,3.0,20.0,9.0,2.0,2.0,3.0,2.0,0.0,1.0,1.68,3.88,5.05,1.7,3.77,4.82,1.93,0.0,0.0,1.0
2023-01-21,19:45:00,St. Gilloise,Oud-Heverlee Leuven,1.0,0.0,0.0,0.0,D,18.0,11.0,7.0,4.0,7.0,15.0,12.0,5.0,1.0,3.0,0.0,0.0,1.53,4.64,5.85,1.5,4.5,5.88,2.36,0.0,0.0,1.0
2023-01-21,17:15:00,Mechelen,Kortrijk,3.0,2.0,2.0,1.0,H,15.0,8.0,8.0,3.0,14.0,15.0,9.0,0.0,2.0,4.0,0.0,0.0,1.8,4.11,4.22,1.8,3.88,4.06,2.37,0.0,0.0,1.0
2023-01-21,17:15:00,Oostende,Cercle Brugge,1.0,2.0,0.0,1.0,A,9.0,10.0,4.0,6.0,11.0,15.0,4.0,6.0,3.0,1.0,0.0,0.0,3.16,3.75,2.22,3.07,3.59,2.19,2.13,1.0,0.0,0.0
2023-01-21,15:00:00,Waregem,Westerlo,1.0,1.0,0.0,1.0,A,11.0,13.0,3.0,5.0,15.0,10.0,5.0,5.0,1.0,1.0,0.0,0.0,2.98,3.62,2.37,2.89,3.52,2.31,2.09,0.0,1.0,0.0
2023-01-19,19:45:00,St Truiden,Club Brugge,1.0,1.0,0.0,1.0,A,8.0,13.0,4.0,4.0,14.0,6.0,1.0,8.0,1.0,1.0,0.0,0.0,3.76,3.35,2.08,3.53,3.39,2.07,1.85,0.0,1.0,0.0
2023-01-19,17:30:00,Gent,Charleroi,0.0,0.0,0.0,0.0,D,11.0,9.0,6.0,3.0,7.0,11.0,9.0,5.0,2.0,4.0,0.0,0.0,1.55,4.27,5.91,1.56,4.17,5.52,2.05,0.0,1.0,0.0
2023-01-18,19:45:00,Anderlecht,Waregem,2.0,3.0,2.0,1.0,H,19.0,11.0,9.0,5.0,9.0,16.0,5.0,2.0,1.0,2.0,0.0,0.0,1.59,4.63,5.21,1.55,4.41,5.27,2.42,1.0,0.0,0.0
2023-01-18,19:45:00,Kortrijk,Seraing,3.0,2.0,2.0,1.0,H,21.0,12.0,7.0,7.0,11.0,12.0,6.0,8.0,1.0,2.0,0.0,1.0,1.83,3.7,4.53,1.83,3.66,4.17,1.99,0.0,0.0,1.0
2023-01-18,17:30:00,Cercle Brugge,St. Gilloise,1.0,1.0,0.0,0.0,D,6.0,15.0,1.0,7.0,15.0,10.0,3.0,6.0,2.0,0.0,0.0,0.0,3.6,3.56,2.1,3.42,3.49,2.08,1.99,0.0,1.0,0.0
2023-01-18,17:30:00,Oostende,Antwerp,0.0,3.0,0.0,2.0,A,16.0,12.0,3.0,6.0,13.0,17.0,6.0,5.0,1.0,0.0,0.0,0.0,4.1,4.01,1.84,4.09,3.82,1.8,2.09,1.0,0.0,0.0
2023-01-17,19:45:00,Standard,Mechelen,2.0,0.0,1.0,0.0,H,12.0,10.0,5.0,1.0,12.0,13.0,7.0,7.0,2.0,0.0,0.0,0.0,1.98,3.75,3.8,1.94,3.69,3.67,2.2,0.0,0.0,1.0
2023-01-17,19:45:00,Westerlo,Genk,2.0,3.0,0.0,2.0,A,14.0,8.0,5.0,3.0,7.0,9.0,11.0,4.0,3.0,0.0,0.0,0.0,3.45,3.97,2.03,3.37,3.74,2.01,2.34,1.0,0.0,0.0
2023-01-17,17:30:00,Oud-Heverlee Leuven,Eupen,1.0,1.0,1.0,0.0,H,17.0,7.0,7.0,3.0,9.0,10.0,8.0,7.0,2.0,2.0,0.0,0.0,1.67,4.39,4.78,1.66,4.15,4.61,2.55,0.0,1.0,0.0
2023-01-15,20:00:00,Charleroi,Cercle Brugge,2.0,1.0,1.0,1.0,D,10.0,12.0,6.0,3.0,9.0,12.0,9.0,7.0,1.0,1.0,0.0,0.0,2.64,3.42,2.68,2.58,3.4,2.63,1.93,0.0,0.0,1.0
2023-01-15,17:30:00,St. Gilloise,Antwerp,2.0,0.0,1.0,0.0,H,17.0,7.0,6.0,5.0,13.0,11.0,8.0,9.0,5.0,4.0,0.0,0.0,2.16,3.51,3.36,2.13,3.44,3.29,1.92,0.0,0.0,1.0
2023-01-15,15:00:00,Gent,Kortrijk,2.0,1.0,1.0,0.0,H,15.0,12.0,6.0,5.0,14.0,12.0,7.0,5.0,3.0,1.0,0.0,0.0,1.32,5.43,9.12,1.34,5.16,8.26,2.37,0.0,0.0,1.0
2023-01-15,12:30:00,Club Brugge,Anderlecht,1.0,1.0,0.0,0.0,D,17.0,4.0,6.0,0.0,13.0,15.0,3.0,4.0,2.0,3.0,0.0,0.0,1.93,3.78,3.8,1.95,3.68,3.63,2.11,0.0,1.0,0.0
2023-01-14,19:45:00,Genk,Waregem,1.0,0.0,1.0,0.0,H,9.0,7.0,3.0,1.0,17.0,16.0,1.0,5.0,2.0,2.0,0.0,0.0,1.26,6.4,9.3,1.25,6.39,9.45,3.05,0.0,0.0,1.0
2023-01-14,17:15:00,Eupen,St Truiden,0.0,2.0,0.0,1.0,A,7.0,10.0,3.0,4.0,9.0,9.0,3.0,3.0,1.0,1.0,0.0,0.0,3.03,3.35,2.41,2.95,3.32,2.37,1.83,1.0,0.0,0.0
2023-01-14,17:15:00,Mechelen,Oostende,2.0,1.0,1.0,0.0,H,16.0,14.0,6.0,4.0,6.0,17.0,10.0,1.0,1.0,1.0,0.0,1.0,1.74,4.09,4.4,1.74,3.97,4.26,2.25,0.0,0.0,1.0
2023-01-14,15:00:00,Seraing,Standard,1.0,1.0,1.0,1.0,D,8.0,16.0,2.0,1.0,9.0,15.0,3.0,11.0,5.0,1.0,0.0,0.0,4.07,3.6,1.92,3.91,3.55,1.91,1.87,0.0,1.0,0.0
2023-01-13,19:45:00,Westerlo,Oud-Heverlee Leuven,1.0,2.0,0.0,0.0,D,14.0,10.0,4.0,4.0,10.0,7.0,9.0,3.0,3.0,2.0,0.0,1.0,2.01,3.93,3.53,2.0,3.77,3.39,2.28,1.0,0.0,0.0
2023-01-08,20:00:00,Oud-Heverlee Leuven,Kortrijk,2.0,3.0,1.0,1.0,D,16.0,15.0,4.0,6.0,10.0,16.0,5.0,6.0,1.0,3.0,0.0,0.0,1.67,4.25,4.66,1.68,4.08,4.53,2.42,1.0,0.0,0.0
2023-01-08,17:30:00,Anderlecht,St. Gilloise,1.0,3.0,0.0,0.0,D,6.0,21.0,2.0,10.0,12.0,12.0,0.0,6.0,5.0,3.0,1.0,0.0,2.79,3.49,2.5,2.7,3.41,2.51,1.96,1.0,0.0,0.0
2023-01-08,15:00:00,Waregem,Mechelen,2.0,0.0,1.0,0.0,H,16.0,7.0,4.0,4.0,21.0,16.0,3.0,3.0,2.0,6.0,0.0,0.0,2.88,3.94,2.25,2.83,3.76,2.25,2.45,0.0,0.0,1.0
2023-01-08,12:30:00,Genk,Club Brugge,3.0,1.0,1.0,1.0,D,12.0,7.0,6.0,4.0,13.0,10.0,5.0,4.0,2.0,4.0,0.0,1.0,2.2,3.76,3.08,2.18,3.67,3.04,2.38,0.0,0.0,1.0
2023-01-07,19:45:00,Antwerp,Gent,2.0,0.0,1.0,0.0,H,11.0,9.0,5.0,1.0,10.0,10.0,3.0,6.0,2.0,1.0,0.0,0.0,2.51,3.35,2.89,2.46,3.36,2.79,1.83,0.0,0.0,1.0
2023-01-07,17:15:00,Cercle Brugge,Westerlo,0.0,1.0,0.0,1.0,A,11.0,4.0,5.0,2.0,8.0,9.0,6.0,4.0,1.0,3.0,0.0,0.0,2.18,3.65,3.32,2.13,3.58,3.21,2.03,1.0,0.0,0.0
2023-01-07,17:15:00,Oostende,Seraing,1.0,2.0,1.0,1.0,D,17.0,4.0,3.0,2.0,21.0,20.0,5.0,2.0,6.0,5.0,2.0,0.0,1.85,3.97,4.14,1.8,3.83,4.11,2.11,1.0,0.0,0.0
2023-01-07,15:00:00,Eupen,Charleroi,1.0,2.0,1.0,0.0,H,10.0,20.0,3.0,4.0,11.0,12.0,5.0,7.0,1.0,2.0,0.0,0.0,2.69,3.66,2.58,2.64,3.53,2.5,2.11,1.0,0.0,0.0
2023-01-06,19:45:00,Standard,St Truiden,1.0,1.0,0.0,0.0,D,6.0,9.0,1.0,3.0,11.0,13.0,9.0,2.0,0.0,2.0,0.0,0.0,2.43,3.17,3.27,2.37,3.17,3.09,1.67,0.0,1.0,0.0
2022-12-27,19:00:00,St Truiden,Waregem,2.0,0.0,1.0,0.0,H,12.0,6.0,6.0,1.0,10.0,10.0,6.0,3.0,0.0,1.0,0.0,1.0,1.62,4.14,5.22,1.65,3.92,4.83,2.09,0.0,0.0,1.0
2022-12-26,19:45:00,Charleroi,Anderlecht,0.0,1.0,0.0,0.0,D,9.0,9.0,2.0,2.0,13.0,8.0,3.0,0.0,2.0,1.0,0.0,0.0,3.07,3.84,2.18,3.01,3.59,2.18,2.02,1.0,0.0,0.0
2022-12-26,17:15:00,Kortrijk,Genk,1.0,0.0,0.0,0.0,D,18.0,14.0,8.0,6.0,13.0,11.0,5.0,6.0,4.0,1.0,0.0,0.0,6.33,5.05,1.44,6.27,4.73,1.44,2.57,0.0,0.0,1.0
2022-12-26,15:00:00,St. Gilloise,Oostende,3.0,0.0,0.0,0.0,D,12.0,4.0,5.0,1.0,9.0,13.0,10.0,2.0,3.0,4.0,0.0,0.0,1.32,5.62,8.85,1.33,5.28,8.08,2.7,0.0,0.0,1.0
2022-12-26,12:30:00,Club Brugge,Oud-Heverlee Leuven,1.0,1.0,1.0,0.0,H,20.0,12.0,7.0,5.0,10.0,17.0,3.0,3.0,3.0,2.0,0.0,0.0,1.46,4.84,6.23,1.44,4.75,6.21,2.65,0.0,1.0,0.0
2022-12-23,19:30:00,Gent,Standard,0.0,0.0,0.0,0.0,D,21.0,1.0,5.0,0.0,12.0,12.0,13.0,1.0,0.0,5.0,0.0,0.0,1.53,4.3,6.62,1.52,4.19,6.01,2.1,0.0,1.0,0.0
2022-12-23,19:30:00,Mechelen,Cercle Brugge,1.0,1.0,0.0,1.0,A,20.0,12.0,9.0,4.0,8.0,8.0,9.0,8.0,2.0,4.0,0.0,1.0,2.65,3.62,2.64,2.59,3.47,2.58,2.11,0.0,1.0,0.0
2022-12-23,17:30:00,Seraing,Eupen,0.0,1.0,0.0,0.0,D,8.0,15.0,1.0,5.0,9.0,16.0,4.0,9.0,3.0,1.0,0.0,0.0,2.79,3.57,2.53,2.74,3.43,2.47,2.02,1.0,0.0,0.0
2022-11-13,20:00:00,Kortrijk,Gent,0.0,4.0,0.0,2.0,A,8.0,19.0,3.0,10.0,8.0,15.0,8.0,6.0,2.0,0.0,1.0,1.0,4.67,4.06,1.7,4.64,3.93,1.69,2.09,1.0,0.0,0.0
2022-11-13,17:30:00,Anderlecht,Genk,0.0,2.0,0.0,1.0,A,12.0,13.0,5.0,4.0,10.0,14.0,5.0,6.0,2.0,3.0,0.0,1.0,2.61,3.5,2.66,2.62,3.45,2.54,2.22,1.0,0.0,0.0
2022-11-13,15:00:00,Standard,St. Gilloise,2.0,3.0,0.0,1.0,A,10.0,13.0,5.0,7.0,10.0,17.0,8.0,4.0,3.0,4.0,0.0,0.0,3.35,3.78,2.07,3.34,3.6,2.06,2.08,1.0,0.0,0.0
2022-11-13,12:30:00,Club Brugge,Antwerp,2.0,2.0,1.0,0.0,H,9.0,11.0,5.0,6.0,11.0,11.0,3.0,4.0,4.0,2.0,0.0,0.0,1.83,3.97,4.0,1.82,3.79,3.99,2.12,0.0,1.0,0.0
2022-11-12,17:15:00,St Truiden,Cercle Brugge,0.0,1.0,0.0,0.0,D,12.0,6.0,1.0,1.0,13.0,11.0,10.0,2.0,0.0,4.0,1.0,1.0,2.54,3.34,2.94,2.44,3.29,2.86,1.81,1.0,0.0,0.0
2022-11-12,17:15:00,Waregem,Eupen,5.0,5.0,2.0,3.0,A,19.0,16.0,9.0,8.0,12.0,8.0,11.0,2.0,2.0,2.0,0.0,0.0,2.31,3.9,2.91,2.28,3.68,2.84,2.3,0.0,1.0,0.0
2022-11-12,15:00:00,Westerlo,Oostende,6.0,0.0,3.0,0.0,H,16.0,7.0,8.0,0.0,8.0,14.0,5.0,3.0,1.0,2.0,0.0,0.0,1.78,4.11,4.31,1.77,3.92,4.12,2.33,0.0,0.0,1.0
2022-11-11,19:45:00,Oud-Heverlee Leuven,Seraing,5.0,0.0,4.0,0.0,H,25.0,4.0,14.0,1.0,11.0,8.0,14.0,3.0,1.0,6.0,0.0,1.0,1.59,4.32,5.63,1.57,4.13,5.45,2.07,0.0,0.0,1.0
2022-11-06,20:00:00,Oostende,Kortrijk,3.0,1.0,1.0,1.0,D,22.0,8.0,9.0,4.0,13.0,15.0,8.0,6.0,3.0,3.0,0.0,1.0,2.22,3.54,3.22,2.15,3.55,3.16,2.19,0.0,0.0,1.0
2022-11-06,17:30:00,Antwerp,Anderlecht,0.0,0.0,0.0,0.0,D,14.0,4.0,3.0,1.0,13.0,13.0,4.0,1.0,2.0,3.0,0.0,0.0,2.2,3.53,3.25,2.19,3.41,3.2,2.04,0.0,1.0,0.0
2022-11-06,15:00:00,St. Gilloise,Westerlo,1.0,1.0,0.0,1.0,A,25.0,13.0,1.0,5.0,12.0,14.0,10.0,4.0,4.0,3.0,0.0,0.0,1.56,4.28,5.71,1.57,4.13,5.45,2.13,0.0,1.0,0.0
2022-11-06,12:30:00,Gent,Club Brugge,2.0,0.0,2.0,0.0,H,11.0,8.0,2.0,4.0,11.0,12.0,4.0,3.0,1.0,5.0,0.0,0.0,2.86,3.61,2.45,2.77,3.45,2.44,2.06,0.0,0.0,1.0
2022-11-05,19:45:00,Eupen,Standard,2.0,0.0,0.0,0.0,D,13.0,8.0,5.0,4.0,13.0,10.0,7.0,2.0,0.0,3.0,1.0,1.0,3.07,3.84,2.24,3.01,3.57,2.23,2.13,0.0,0.0,1.0
2022-11-05,17:15:00,Cercle Brugge,Oud-Heverlee Leuven,2.0,1.0,1.0,1.0,D,8.0,9.0,4.0,4.0,8.0,14.0,6.0,6.0,2.0,2.0,0.0,0.0,1.88,4.18,3.62,1.86,3.94,3.69,2.44,0.0,0.0,1.0
2022-11-05,17:15:00,Seraing,St Truiden,1.0,2.0,1.0,0.0,H,6.0,15.0,2.0,5.0,14.0,19.0,5.0,7.0,5.0,1.0,1.0,0.0,3.73,3.4,2.12,3.6,3.32,2.07,1.69,1.0,0.0,0.0
2022-11-05,15:00:00,Mechelen,Waregem,2.0,2.0,2.0,0.0,H,22.0,14.0,6.0,7.0,11.0,10.0,11.0,5.0,1.0,4.0,0.0,1.0,1.78,4.28,4.17,1.77,4.0,4.06,2.35,0.0,1.0,0.0
2022-11-04,19:45:00,Genk,Charleroi,4.0,1.0,2.0,0.0,H,13.0,6.0,8.0,2.0,3.0,7.0,5.0,4.0,1.0,1.0,0.0,0.0,1.4,5.26,7.51,1.39,5.06,7.06,2.76,0.0,0.0,1.0
2022-10-30,20:00:00,Charleroi,Antwerp,1.0,0.0,1.0,0.0,H,8.0,14.0,3.0,6.0,13.0,4.0,4.0,8.0,3.0,3.0,0.0,0.0,3.27,3.69,2.13,3.27,3.57,2.08,2.08,0.0,0.0,1.0
2022-10-30,17:30:00,Oud-Heverlee Leuven,Gent,1.0,1.0,0.0,1.0,A,12.0,10.0,5.0,4.0,14.0,17.0,1.0,6.0,5.0,4.0,0.0,0.0,3.58,3.79,1.99,3.58,3.67,1.95,2.15,0.0,1.0,0.0
2022-10-30,15:00:00,Seraing,St. Gilloise,1.0,2.0,0.0,0.0,D,12.0,13.0,2.0,3.0,16.0,11.0,6.0,7.0,3.0,2.0,0.0,0.0,5.92,4.23,1.55,5.68,4.11,1.54,2.0,1.0,0.0,0.0
2022-10-30,12:30:00,Anderlecht,Eupen,4.0,2.0,2.0,1.0,H,19.0,12.0,8.0,2.0,15.0,6.0,10.0,4.0,2.0,2.0,0.0,0.0,1.44,4.96,6.9,1.44,4.64,6.48,2.37,0.0,0.0,1.0
2022-10-29,19:45:00,Club Brugge,Oostende,4.0,2.0,2.0,0.0,H,16.0,6.0,6.0,3.0,5.0,13.0,4.0,2.0,2.0,2.0,0.0,0.0,1.28,6.42,9.18,1.26,5.91,9.57,2.84,0.0,0.0,1.0
2022-10-29,17:15:00,Kortrijk,Cercle Brugge,1.0,1.0,0.0,1.0,A,14.0,16.0,5.0,3.0,17.0,16.0,3.0,6.0,4.0,2.0,0.0,0.0,3.66,3.71,2.03,3.56,3.64,1.97,2.11,0.0,1.0,0.0
2022-10-29,17:15:00,Westerlo,St Truiden,2.0,3.0,0.0,2.0,A,11.0,13.0,3.0,4.0,5.0,9.0,4.0,2.0,4.0,3.0,0.0,0.0,2.25,3.44,3.34,2.19,3.33,3.26,1.77,1.0,0.0,0.0
2022-10-29,15:00:00,Waregem,Standard,0.0,3.0,0.0,0.0,D,6.0,18.0,3.0,7.0,13.0,11.0,4.0,10.0,1.0,1.0,1.0,0.0,3.1,3.89,2.2,3.02,3.61,2.19,2.13,1.0,0.0,0.0
2022-10-28,19:45:00,Genk,Mechelen,3.0,1.0,1.0,1.0,D,14.0,10.0,6.0,5.0,9.0,15.0,8.0,7.0,2.0,2.0,1.0,0.0,1.36,5.6,8.1,1.35,5.28,7.6,2.86,0.0,0.0,1.0
2022-10-23,20:00:00,Oostende,Waregem,2.0,1.0,1.0,0.0,H,8.0,7.0,5.0,4.0,15.0,20.0,5.0,5.0,2.0,3.0,0.0,0.0,2.08,3.79,3.32,2.09,3.64,3.25,2.27,0.0,0.0,1.0
2022-10-23,15:00:00,Gent,Seraing,2.0,1.0,1.0,1.0,D,14.0,5.0,4.0,3.0,5.0,11.0,9.0,3.0,1.0,1.0,0.0,0.0,1.4,5.05,7.08,1.39,4.94,7.23,2.35,0.0,0.0,1.0
2022-10-23,12:30:00,Antwerp,Genk,1.0,3.0,1.0,2.0,A,20.0,8.0,4.0,5.0,10.0,19.0,8.0,4.0,1.0,1.0,0.0,0.0,2.74,3.49,2.63,2.64,3.5,2.51,2.34,1.0,0.0,0.0
2022-10-22,19:45:00,St. Gilloise,Club Brugge,2.0,2.0,1.0,2.0,A,6.0,13.0,4.0,2.0,8.0,9.0,4.0,4.0,4.0,2.0,1.0,0.0,2.6,3.58,2.71,2.57,3.46,2.61,2.1,0.0,1.0,0.0
2022-10-22,17:15:00,Mechelen,Eupen,2.0,1.0,1.0,1.0,D,20.0,9.0,10.0,2.0,7.0,10.0,7.0,8.0,3.0,4.0,1.0,0.0,1.93,3.95,3.78,1.92,3.75,3.69,2.15,0.0,0.0,1.0
2022-10-22,17:15:00,St Truiden,Oud-Heverlee Leuven,0.0,0.0,0.0,0.0,D,13.0,14.0,3.0,2.0,10.0,12.0,3.0,5.0,2.0,2.0,1.0,0.0,2.02,3.87,3.56,2.03,3.66,3.4,2.24,0.0,1.0,0.0
2022-10-22,15:00:00,Kortrijk,Westerlo,0.0,2.0,0.0,0.0,D,6.0,18.0,3.0,5.0,11.0,14.0,6.0,6.0,0.0,2.0,1.0,0.0,3.04,3.69,2.31,2.89,3.57,2.3,2.11,1.0,0.0,0.0
2022-10-21,19:45:00,Cercle Brugge,Charleroi,4.0,1.0,1.0,0.0,H,20.0,11.0,8.0,3.0,9.0,9.0,6.0,6.0,3.0,1.0,0.0,0.0,2.02,3.78,3.65,1.99,3.64,3.55,2.12,0.0,0.0,1.0
2022-10-20,19:45:00,Waregem,Anderlecht,3.0,2.0,1.0,1.0,D,12.0,11.0,5.0,4.0,19.0,14.0,5.0,5.0,8.0,1.0,0.0,1.0,4.85,4.4,1.62,4.93,4.24,1.6,2.45,0.0,0.0,1.0
